kepid,ra,ra_err,dec,dec_err,ra_str,dec_str,kepoi_name,kepler_name,alt_name,tm_designation,koi_list_flag,last_update
11356260,294.680270,0.000000,49.140160,0.000000,19h38m43.26s,+49d08m24.6s,K01441.01,Kepler-851 b,Kepler-851 b,2MASS J19384326+4908245,YES,2016-05-10
7532973,293.351290,0.000000,43.134640,0.000000,19h33m24.31s,+43d08m04.7s,K01450.01,Kepler-854 b,Kepler-854 b,2MASS J19332431+4308047,YES,2016-05-10
7832356,295.095000,0.000000,43.537579,0.000000,19h40m22.80s,+43d32m15.3s,K01456.01,Kepler-855 b,Kepler-855 b,2MASS J19402279+4332153,YES,2016-05-10
7512982,286.741880,0.000000,43.190102,0.000000,19h06m58.05s,+43d11m24.4s,K01480.01,Kepler-859 b,Kepler-859 b,2MASS J19065804+4311243,YES,2016-05-10
7629518,297.664520,0.000000,43.248959,0.000000,19h50m39.48s,+43d14m56.3s,K01495.01,Kepler-863 b,Kepler-863 b,2MASS J19503948+4314562,YES,2016-05-10
7841925,297.724270,0.000000,43.527431,0.000000,19h50m53.82s,+43d31m38.8s,K01499.01,Kepler-865 b,Kepler-865 b,2MASS J19505382+4331387,YES,2016-05-10
7901948,295.417450,0.000000,43.605640,0.000000,19h41m40.19s,+43d36m20.3s,K01511.01,Kepler-872 b,Kepler-872 b,2MASS J19414019+4336203,YES,2016-05-10
7549209,297.301300,0.000000,43.141891,0.000000,19h49m12.31s,+43d08m30.8s,K01518.01,Kepler-875 b,Kepler-875 b,2MASS J19491231+4308307,YES,2016-05-10
9765975,289.859130,0.000000,46.522671,0.000000,19h19m26.19s,+46d31m21.6s,K01520.01,Kepler-877 b,Kepler-877 b,2MASS J19192619+4631216,YES,2016-05-10
12266636,295.806580,0.000000,50.909801,0.000000,19h43m13.58s,+50d54m35.3s,K01522.01,Kepler-879 b,Kepler-879 b,2MASS J19431357+5054352,YES,2016-05-10
7869917,281.971250,0.000000,43.672771,0.000000,18h47m53.10s,+43d40m22.0s,K01525.01,Kepler-880 b,Kepler-880 b,2MASS J18475309+4340219,YES,2016-05-10
7691260,294.649900,0.000000,43.335590,0.000000,19h38m35.98s,+43d20m08.1s,K01528.01,Kepler-882 b,Kepler-882 b,2MASS J19383597+4320081,YES,2016-05-10
11954842,286.433650,0.000000,50.300331,0.000000,19h05m44.08s,+50d18m01.2s,K01530.01,Kepler-883 b,Kepler-883 b,2MASS J19054408+5018011,YES,2016-05-10
11764462,292.584440,0.000000,49.923161,0.000000,19h30m20.27s,+49d55m23.4s,K01531.01,Kepler-884 b,Kepler-884 b,2MASS J19302026+4955233,YES,2016-05-10
11656246,288.661560,0.000000,49.737209,0.000000,19h14m38.77s,+49d44m14.0s,K01532.01,Kepler-885 b,Kepler-885 b,2MASS J19143877+4944139,YES,2016-05-10
10022908,296.177280,0.000000,46.999020,0.000000,19h44m42.55s,+46d59m56.5s,K01586.01,Kepler-900 b,Kepler-900 b,2MASS J19444255+4659564,YES,2016-05-10
5438757,288.771030,0.000000,40.664181,0.000000,19h15m05.05s,+40d39m51.1s,K01601.02,Kepler-903 c,Kepler-903 c,2MASS J19150504+4039510,YES,2016-05-10
5561278,298.589200,0.000000,40.750690,0.000000,19h54m21.41s,+40d45m02.5s,K01621.01,Kepler-911 b,Kepler-911 b,2MASS J19542140+4045024,YES,2016-05-10
6543893,297.583130,0.000000,41.952431,0.000000,19h50m19.95s,+41d57m08.8s,K01627.01,Kepler-913 b,Kepler-913 b,2MASS J19501994+4157087,YES,2016-05-10
11337372,284.296940,0.000000,49.158680,0.000000,18h57m11.27s,+49d09m31.2s,K01650.01,Kepler-920 b,Kepler-920 b,2MASS J18571126+4909312,YES,2016-05-10
4932442,294.171080,0.000000,40.055168,0.000000,19h36m41.06s,+40d03m18.6s,K01665.01,Kepler-923 b,Kepler-923 b,2MASS J19364106+4003186,YES,2016-05-10
5183357,290.668520,0.000000,40.397720,0.000000,19h22m40.44s,+40d23m51.8s,K01669.01,Kepler-924 b,Kepler-924 b,2MASS J19224044+4023517,YES,2016-05-10
6198999,289.920720,0.000000,41.542831,0.000000,19h19m40.97s,+41d32m34.2s,K01687.01,Kepler-928 b,Kepler-928 b,2MASS J19194097+4132341,YES,2016-05-10
6803855,298.314450,0.000000,42.247440,0.000000,19h53m15.47s,+42d14m50.8s,K01695.01,Kepler-930 b,Kepler-930 b,2MASS J19531546+4214507,YES,2016-05-10
9895006,293.577760,0.000000,46.736340,0.000000,19h34m18.66s,+46d44m10.8s,K01717.01,Kepler-936 b,Kepler-936 b,2MASS J19341866+4644108,YES,2016-05-10
9896558,294.168820,0.000000,46.714611,0.000000,19h36m40.52s,+46d42m52.6s,K01718.02,Kepler-937 c,Kepler-937 c,2MASS J19364051+4642525,YES,2016-05-10
10214162,294.326350,0.000000,47.217609,0.000000,19h37m18.32s,+47d13m03.4s,K01724.01,Kepler-941 b,Kepler-941 b,2MASS J19371832+4713034,YES,2016-05-10
5088591,288.471440,0.000000,40.269791,0.000000,19h13m53.15s,+40d16m11.2s,K01801.01,Kepler-955 b,Kepler-955 b,2MASS J19135314+4016112,YES,2016-05-10
11187436,290.156340,0.000000,48.818989,0.000000,19h20m37.52s,+48d49m08.4s,K01804.01,Kepler-957 b,Kepler-957 b,2MASS J19203752+4849083,YES,2016-05-10
8832512,296.752960,0.000000,45.041100,0.000000,19h47m00.71s,+45d02m28.0s,K01821.01,Kepler-963 b,Kepler-963 b,2MASS J19470071+4502279,YES,2016-05-10
10657406,288.372500,0.000000,47.933559,0.000000,19h13m29.40s,+47d56m00.8s,K01837.02,Kepler-969 c,Kepler-969 c,2MASS J19132940+4756008,YES,2016-05-10
5856571,284.094570,0.000000,41.182819,0.000000,18h56m22.70s,+41d10m58.1s,K01839.01,Kepler-971 b,Kepler-971 b,2MASS J18562270+4110581,YES,2016-05-10
7765528,295.828700,0.000000,43.425491,0.000000,19h43m18.89s,+43d25m31.8s,K01840.01,Kepler-972 b,Kepler-972 b,2MASS J19431888+4325317,YES,2016-05-10
11760231,290.165250,0.000000,49.923859,0.000000,19h20m39.66s,+49d55m25.9s,K01841.01,Kepler-973 b,Kepler-973 b,2MASS J19203966+4955259,YES,2016-05-10
9886255,289.869630,0.000000,46.729710,0.000000,19h19m28.71s,+46d43m47.0s,K01846.01,Kepler-976 b,Kepler-976 b,2MASS J19192871+4643469,YES,2016-05-10
10464050,289.248900,0.000000,47.650101,0.000000,19h16m59.74s,+47d39m00.4s,K01851.01,Kepler-981 b,Kepler-981 b,2MASS J19165973+4739003,YES,2016-05-10
9763348,288.417690,0.000000,46.590431,0.000000,19h13m40.25s,+46d35m25.6s,K01852.01,Kepler-982 b,Kepler-982 b,2MASS J19134024+4635255,YES,2016-05-10
9967771,297.938200,0.000000,46.881401,0.000000,19h51m45.17s,+46d52m53.0s,K01875.01,Kepler-990 b,Kepler-990 b,2MASS J19514517+4652530,YES,2016-05-10
10454632,284.430300,0.000000,47.641781,0.000000,18h57m43.27s,+47d38m30.4s,K01877.01,Kepler-992 b,Kepler-992 b,2MASS J18574326+4738304,YES,2016-05-10
11413812,296.754150,0.000000,49.208740,0.000000,19h47m01.00s,+49d12m31.5s,K01885.01,Kepler-998 b,Kepler-998 b,2MASS J19470099+4912314,YES,2016-05-10
9353314,295.906560,0.000000,45.809120,0.000000,19h43m37.57s,+45d48m32.8s,K01900.01,Kepler-1007 b,Kepler-1007 b,2MASS J19433757+4548328,YES,2016-05-10
7094486,282.859920,0.000000,42.665760,0.000000,18h51m26.38s,+42d39m56.7s,K01907.01,Kepler-1009 b,Kepler-1009 b,2MASS J18512638+4239567,YES,2016-05-10
8426567,290.248050,0.000000,44.435242,0.000000,19h20m59.53s,+44d26m06.9s,K01914.01,Kepler-1013 b,Kepler-1013 b,2MASS J19205953+4426068,YES,2016-05-10
9411166,294.613650,0.000000,45.984619,0.000000,19h38m27.28s,+45d59m04.6s,K01922.03,Kepler-1016 c,Kepler-1016 c,2MASS J19382727+4559046,YES,2016-05-10
4989057,283.469360,0.000000,40.132610,0.000000,18h53m52.65s,+40d07m57.4s,K01923.01,Kepler-1017 b,Kepler-1017 b,2MASS J18535264+4007573,YES,2016-05-10
10190777,283.717530,0.000000,47.204449,0.000000,18h54m52.21s,+47d12m16.0s,K01937.01,Kepler-1019 b,Kepler-1019 b,2MASS J18545220+4712160,YES,2016-05-10
9651234,292.672550,0.000000,46.377419,0.000000,19h30m41.41s,+46d22m38.7s,K01938.01,Kepler-1020 b,Kepler-1020 b,2MASS J19304141+4622387,YES,2016-05-10
7045496,295.204900,0.000000,42.559681,0.000000,19h40m49.18s,+42d33m34.9s,K01939.01,Kepler-1021 b,Kepler-1021 b,2MASS J19404917+4233348,YES,2016-05-10
10005788,289.352020,0.000000,46.973728,0.000000,19h17m24.48s,+46d58m25.4s,K01940.01,Kepler-1022 b,Kepler-1022 b,2MASS J19172448+4658254,YES,2016-05-10
11656918,289.029750,0.000000,49.769711,0.000000,19h16m07.14s,+49d46m11.0s,K01945.01,Kepler-1023 b,Kepler-1023 b,2MASS J19160713+4946109,YES,2016-05-10
9892816,292.678070,0.000000,46.726711,0.000000,19h30m42.74s,+46d43m36.2s,K01955.03,Kepler-342 e,Kepler-342 e,2MASS J19304273+4643361,YES,2016-05-10
2693736,286.115360,0.000000,37.966999,0.000000,19h04m27.69s,+37d58m01.2s,K01976.01,Kepler-1034 b,Kepler-1034 b,2MASS J19042768+3758011,YES,2016-05-10
7273277,289.042210,0.000000,42.882488,0.000000,19h16m10.13s,+42d52m57.0s,K01979.01,Kepler-1035 b,Kepler-1035 b,2MASS J19161013+4252569,YES,2016-05-10
11614617,293.881770,0.000000,49.683151,0.000000,19h35m31.62s,+49d40m59.3s,K01990.01,Kepler-1041 b,Kepler-1041 b,2MASS J19353162+4940593,YES,2016-05-10
12154526,288.646270,0.000000,50.788979,0.000000,19h14m35.10s,+50d47m20.3s,K02004.01,Kepler-1047 b,Kepler-1047 b,2MASS J19143510+5047203,YES,2016-05-10
8492026,290.601140,0.000000,44.556381,0.000000,19h22m24.27s,+44d33m23.0s,K02016.01,Kepler-1054 b,Kepler-1054 b,2MASS J19222427+4433229,YES,2016-05-10
6226290,297.452150,0.000000,41.558128,0.000000,19h49m48.52s,+41d33m29.3s,K02019.01,Kepler-1057 b,Kepler-1057 b,2MASS J19494851+4133292,YES,2016-05-10
11923284,296.230010,0.000000,50.275230,0.000000,19h44m55.20s,+50d16m30.8s,K02026.01,Kepler-1061 b,Kepler-1061 b,2MASS J19445520+5016308,YES,2016-05-10
5940165,283.899410,0.000000,41.221611,0.000000,18h55m35.86s,+41d13m17.8s,K02031.01,Kepler-1062 b,Kepler-1062 b,2MASS J18553585+4113177,YES,2016-05-10
3657758,294.511260,0.000000,38.790501,0.000000,19h38m02.70s,+38d47m25.8s,K02034.02,Kepler-1065 c,Kepler-1065 c,2MASS J19380270+3847258,YES,2016-05-10
9656252,294.648160,0.000000,46.392361,0.000000,19h38m35.56s,+46d23m32.5s,K02044.01,Kepler-1068 b,Kepler-1068 b,2MASS J19383555+4623325,YES,2016-05-10
9573685,284.476530,0.000000,46.252579,0.000000,18h57m54.37s,+46d15m09.3s,K02057.01,Kepler-1074 b,Kepler-1074 b,2MASS J18575437+4615092,YES,2016-05-10
6774880,291.033630,0.000000,42.267860,0.000000,19h24m08.07s,+42d16m04.3s,K02062.01,Kepler-1077 b,Kepler-1077 b,2MASS J19240807+4216042,YES,2016-05-10
7449541,293.200590,0.000000,43.050041,0.000000,19h32m48.14s,+43d03m00.1s,K02063.01,Kepler-1078 b,Kepler-1078 b,2MASS J19324814+4303001,YES,2016-05-10
11360571,296.464480,0.000000,49.182907,0.000000,19h45m51.48s,+49d10m58.5s,K02069.01,Kepler-1080 b,Kepler-1080 b,2MASS J19455148+4910584,YES,2016-05-10
10857519,290.101960,0.000000,48.251141,0.000000,19h20m24.47s,+48d15m04.1s,K02075.01,Kepler-1084 b,Kepler-1084 b,2MASS J19202447+4815040,YES,2016-05-10
9517393,287.477630,0.000000,46.141178,0.000000,19h09m54.63s,+46d08m28.2s,K02076.02,Kepler-1085 b,Kepler-1085 b,2MASS J19095463+4608282,YES,2016-05-10
9351316,295.251160,0.000000,45.842972,0.000000,19h41m00.28s,+45d50m34.7s,K02078.01,Kepler-1086 b,Kepler-1086 b,2MASS J19410027+4550346,YES,2016-05-10
9351316,295.251160,0.000000,45.842972,0.000000,19h41m00.28s,+45d50m34.7s,K02078.02,Kepler-1086 c,Kepler-1086 c,2MASS J19410027+4550346,YES,2016-05-10
9141746,285.554810,0.000000,45.578861,0.000000,19h02m13.15s,+45d34m43.9s,K00929.02,Kepler-730 c,Kepler-730 c,2MASS J19021315+4534438,YES,2019-01-17
8459663,300.488160,0.000000,44.460670,0.000000,20h01m57.16s,+44d27m38.4s,K04356.01,Kepler-1593 b,Kepler-1593 b,2MASS J20015716+4427384,YES,2016-05-10
8416523,285.410610,0.000000,44.412209,0.000000,19h01m38.55s,+44d24m44.0s,K04441.01,Kepler-1604 b,Kepler-1604 b,2MASS J19013855+4424439,YES,2016-05-10
10329196,287.134890,0.000000,47.488621,0.000000,19h08m32.37s,+47d29m19.0s,K04446.01,Kepler-1605 b,Kepler-1605 b,2MASS J19083237+4729190,YES,2016-05-10
6849046,287.130580,0.000000,42.350151,0.000000,19h08m31.34s,+42d21m00.5s,K00201.01,Kepler-491 b,Kepler-491 b,2MASS J19083133+4221005,YES,2016-05-10
3937519,285.930690,0.000000,39.098141,0.000000,19h03m43.37s,+39d05m53.3s,K00221.01,Kepler-495 b,Kepler-495 b,2MASS J19034336+3905532,YES,2016-05-10
11194032,293.685730,0.000000,48.825142,0.000000,19h34m44.58s,+48d49m30.5s,K00348.01,Kepler-533 b,Kepler-533 b,2MASS J19344457+4849305,YES,2016-05-10
9946525,289.786220,0.000000,46.858791,0.000000,19h19m08.69s,+46d51m31.6s,K00398.01,Kepler-148 d,Kepler-148 d,2MASS J19190869+4651316,YES,2016-05-10
5683743,283.257600,0.000000,40.990501,0.000000,18h53m01.82s,+40d59m25.8s,K00412.01,Kepler-546 b,Kepler-546 b,2MASS J18530182+4059257,YES,2016-05-10
11709124,289.780520,0.000000,49.896530,0.000000,19h19m07.32s,+49d53m47.5s,K00435.06,Kepler-154 f,Kepler-154 f,2MASS J19190732+4953475,YES,2016-05-10
7609553,292.440400,0.000000,43.209431,0.000000,19h29m45.70s,+43d12m34.0s,K02924.01,Kepler-1387 b,Kepler-1387 b,2MASS J19294569+4312339,YES,2016-05-10
3848275,290.867710,0.000000,38.960121,0.000000,19h23m28.25s,+38d57m36.4s,K02995.01,Kepler-1403 b,Kepler-1403 b,2MASS J19232824+3857364,YES,2016-05-10
7455981,294.951020,0.000000,43.012428,0.000000,19h39m48.24s,+43d00m44.7s,K03096.01,Kepler-1425 b,Kepler-1425 b,2MASS J19394824+4300447,YES,2016-05-10
3835670,286.630100,0.000000,38.945599,0.000000,19h06m31.22s,+38d56m44.2s,K00149.01,Kepler-473 b,Kepler-473 b,2MASS J19063122+3856441,YES,2016-05-10
11461844,295.064240,0.000000,49.358990,0.000000,19h40m15.42s,+49d21m32.4s,K02356.01,Kepler-1207 b,Kepler-1207 b,2MASS J19401541+4921323,YES,2016-05-10
11461433,294.889650,0.000000,49.379768,0.000000,19h39m33.52s,+49d22m47.2s,K02399.01,Kepler-1222 b,Kepler-1222 b,2MASS J19393351+4922471,YES,2016-05-10
12453581,287.522030,0.000000,51.375858,0.000000,19h10m05.29s,+51d22m33.1s,K02424.01,Kepler-1234 b,Kepler-1234 b,2MASS J19100528+5122331,YES,2016-05-10
10453588,283.885100,0.000000,47.637218,0.000000,18h55m32.42s,+47d38m14.0s,K02484.01,Kepler-1253 b,Kepler-1253 b,2MASS J18553242+4738139,YES,2016-05-10
8559152,291.474300,0.000000,44.683510,0.000000,19h25m53.83s,+44d41m00.6s,K02488.01,Kepler-1256 b,Kepler-1256 b,2MASS J19255383+4441006,YES,2016-05-10
11179076,285.232450,0.000000,48.806721,0.000000,19h00m55.79s,+48d48m24.2s,K02497.01,Kepler-1261 b,Kepler-1261 b,2MASS J19005578+4848241,YES,2016-05-10
10916600,290.025910,0.000000,48.335949,0.000000,19h20m06.22s,+48d20m09.4s,K02623.01,Kepler-1293 b,Kepler-1293 b,2MASS J19200622+4820094,YES,2016-05-10
9893318,292.869840,0.000000,46.741859,0.000000,19h31m28.76s,+46d44m30.7s,K02660.01,Kepler-1307 b,Kepler-1307 b,2MASS J19312876+4644306,YES,2016-05-10
6586746,284.838410,0.000000,42.070431,0.000000,18h59m21.22s,+42d04m13.6s,K02747.01,Kepler-1335 b,Kepler-1335 b,2MASS J18592121+4204135,YES,2016-05-10
6587796,285.330630,0.000000,42.040428,0.000000,19h01m19.35s,+42d02m25.5s,K03237.01,Kepler-1444 b,Kepler-1444 b,2MASS J19011934+4202255,YES,2016-05-10
7769819,297.020080,0.000000,43.432549,0.000000,19h48m04.82s,+43d25m57.2s,K02778.01,Kepler-1342 b,Kepler-1342 b,2MASS J19480481+4325571,YES,2016-05-10
5652893,299.659610,0.000000,40.843849,0.000000,19h58m38.31s,+40d50m37.9s,K02790.01,Kepler-1347 b,Kepler-1347 b,2MASS J19583830+4050378,YES,2016-05-10
11565924,295.152190,0.000000,49.587601,0.000000,19h40m36.53s,+49d35m15.4s,K02837.01,Kepler-1364 b,Kepler-1364 b,2MASS J19403652+4935153,YES,2016-05-10
5164255,283.253540,0.000000,40.358189,0.000000,18h53m00.85s,+40d21m29.5s,K00824.01,Kepler-693 b,Kepler-693 b,2MASS J18530085+4021295,YES,2016-05-10
6435936,289.508480,0.000000,41.812119,0.000000,19h18m02.04s,+41d48m43.6s,K00854.01,Kepler-705 b,Kepler-705 b,2MASS J19180203+4148436,YES,2016-05-10
6863998,292.105190,0.000000,42.380322,0.000000,19h28m25.25s,+42d22m49.2s,K00867.01,Kepler-709 b,Kepler-709 b,2MASS J19282524+4222491,YES,2016-05-10
7458762,295.651490,0.000000,43.029831,0.000000,19h42m36.36s,+43d01m47.4s,K00887.01,Kepler-713 b,Kepler-713 b,2MASS J19423636+4301473,YES,2016-05-10
8628973,293.454830,0.000000,44.792789,0.000000,19h33m49.16s,+44d47m34.0s,K00916.01,Kepler-724 b,Kepler-724 b,2MASS J19334916+4447340,YES,2016-05-10
3116412,291.423580,0.000000,38.216591,0.000000,19h25m41.66s,+38d12m59.7s,K01115.01,Kepler-772 b,Kepler-772 b,2MASS J19254165+3812597,YES,2016-05-10
8351704,285.628540,0.000000,44.310890,0.000000,19h02m30.85s,+44d18m39.2s,K01146.01,Kepler-779 b,Kepler-779 b,2MASS J19023084+4418392,YES,2016-05-10
10854768,288.855290,0.000000,48.208542,0.000000,19h15m25.27s,+48d12m30.8s,K01309.01,Kepler-812 b,Kepler-812 b,2MASS J19152526+4812307,YES,2016-05-10
4164994,293.362850,0.000000,39.212448,0.000000,19h33m27.08s,+39d12m44.8s,K01320.01,Kepler-816 b,Kepler-816 b,2MASS J19332708+3912448,YES,2016-05-10
6924203,282.332790,0.000000,42.463821,0.000000,18h49m19.87s,+42d27m49.8s,K01370.01,Kepler-829 b,Kepler-829 b,2MASS J18491987+4227497,YES,2016-05-10
11288505,287.057010,0.000000,49.046021,0.000000,19h08m13.68s,+49d02m45.7s,K01433.01,Kepler-846 b,Kepler-846 b,2MASS J19081368+4902456,YES,2016-05-10
12400538,287.285310,0.000000,51.249981,0.000000,19h09m08.47s,+51d14m59.9s,K01503.01,Kepler-867 b,Kepler-867 b,2MASS J19090847+5114599,YES,2016-05-10
7456001,294.956850,0.000000,43.014332,0.000000,19h39m49.64s,+43d00m51.6s,K01517.01,Kepler-874 b,Kepler-874 b,2MASS J19394964+4300515,YES,2016-05-10
7808587,286.271760,0.000000,43.595230,0.000000,19h05m05.22s,+43d35m42.8s,K01533.01,Kepler-886 b,Kepler-886 b,2MASS J19050521+4335428,YES,2016-05-10
8424002,289.274510,0.000000,44.470322,0.000000,19h17m05.88s,+44d28m13.2s,K03497.01,Kepler-1512 b,Kepler-1512 b,2MASS J19170588+4428129,YES,2016-05-10
9838949,295.021670,0.000000,46.619221,0.000000,19h40m05.20s,+46d37m09.2s,K01716.01,Kepler-935 b,Kepler-935 b,2MASS J19400520+4637091,YES,2016-05-10
8242434,294.955110,0.000000,44.149818,0.000000,19h39m49.23s,+44d08m59.3s,K01726.01,Kepler-942 b,Kepler-942 b,2MASS J19394922+4408593,YES,2016-05-10
9729691,298.607880,0.000000,46.453678,0.000000,19h54m25.89s,+46d27m13.2s,K01751.01,Kepler-949 b,Kepler-949 b,2MASS J19542589+4627132,YES,2016-05-10
8552719,288.971650,0.000000,44.624531,0.000000,19h15m53.20s,+44d37m28.3s,K01792.03,Kepler-953 c,Kepler-953 c,2MASS J19155319+4437283,YES,2016-05-10
10676014,295.859380,0.000000,47.939510,0.000000,19h43m26.25s,+47d56m22.2s,K01797.01,Kepler-954 b,Kepler-954 b,2MASS J19432625+4756222,YES,2016-05-10
5375194,295.300080,0.000000,40.556591,0.000000,19h41m12.02s,+40d33m23.7s,K01825.01,Kepler-964 b,Kepler-964 b,2MASS J19411202+4033237,YES,2016-05-10
5526527,289.625240,0.000000,40.708729,0.000000,19h18m30.06s,+40d42m31.4s,K01838.01,Kepler-970 b,Kepler-970 b,2MASS J19183005+4042314,YES,2016-05-10
10187159,281.582920,0.000000,47.233631,0.000000,18h46m19.90s,+47d14m01.1s,K01870.01,Kepler-989 b,Kepler-989 b,2MASS J18461989+4714010,YES,2016-05-10
9044228,298.326600,0.000000,45.315510,0.000000,19h53m18.38s,+45d18m55.8s,K01988.01,Kepler-1039 b,Kepler-1039 b,2MASS J19531838+4518558,YES,2016-05-10
9415108,296.042330,0.000000,45.985142,0.000000,19h44m10.16s,+45d59m06.5s,K02121.01,Kepler-1108 b,Kepler-1108 b,2MASS J19441016+4559065,YES,2016-05-10
7457296,295.308170,0.000000,43.044411,0.000000,19h41m13.96s,+43d02m39.9s,K02213.01,Kepler-1145 b,Kepler-1145 b,2MASS J19411395+4302398,YES,2016-05-10
7802719,283.121030,0.000000,43.525639,0.000000,18h52m29.05s,+43d31m32.3s,K02247.01,Kepler-1157 b,Kepler-1157 b,2MASS J18522905+4331323,YES,2016-05-10
6751874,281.831450,0.000000,42.298908,0.000000,18h47m19.55s,+42d17m56.1s,K02282.01,Kepler-1174 b,Kepler-1174 b,2MASS J18471954+4217560,YES,2016-05-10
10684670,298.426330,0.000000,47.946781,0.000000,19h53m42.32s,+47d56m48.4s,K02317.01,Kepler-1189 b,Kepler-1189 b,2MASS J19534232+4756484,YES,2016-05-10
10795103,290.973940,0.000000,48.178162,0.000000,19h23m53.75s,+48d10m41.4s,K03683.01,Kepler-1515 b,Kepler-1515 b,2MASS J19235374+4810413,YES,2016-05-10
11176166,283.068630,0.000000,48.802078,0.000000,18h52m16.47s,+48d48m07.5s,K05875.01,Kepler-1639 b,Kepler-1639 b,2MASS J18521647+4848075,YES,2016-05-10
6755944,283.764070,0.000000,42.222172,0.000000,18h55m03.38s,+42d13m19.8s,K04072.01,Kepler-1547 b,Kepler-1547 b,2MASS J18550337+4213198,YES,2016-05-10
10989274,297.479460,0.000000,48.418571,0.000000,19h49m55.07s,+48d25m06.9s,K06233.01,Kepler-1645 b,Kepler-1645 b,2MASS J19495507+4825068,YES,2016-05-10
5644412,297.952970,0.000000,40.806808,0.000000,19h51m48.71s,+40d48m24.5s,K04194.01,Kepler-1565 b,Kepler-1565 b,2MASS J19514871+4048245,YES,2016-05-10
6294819,294.766970,0.000000,41.644680,0.000000,19h39m04.07s,+41d38m40.8s,K02852.01,Kepler-1368 b,Kepler-1368 b,2MASS J19390407+4138408,YES,2016-05-10
6345732,284.565670,0.000000,41.778481,0.000000,18h58m15.76s,+41d46m42.5s,K02857.01,Kepler-1370 b,Kepler-1370 b,2MASS J18581576+4146425,YES,2016-05-10
5474613,298.373840,0.000000,40.618420,0.000000,19h53m29.72s,+40d37m06.3s,K01599.01,Kepler-1659 c,KOI-1599.01,2MASS J19532972+4037063,YES,2019-04-04
10397751,288.831360,0.000000,47.551991,0.000000,19h15m19.53s,+47d33m07.2s,K02859.02,Kepler-1371 c,Kepler-1371 c,2MASS J19151953+4733071,YES,2016-05-10
5021899,294.776860,0.000000,40.153740,0.000000,19h39m06.45s,+40d09m13.5s,K00821.01,Kepler-692 b,Kepler-692 b,2MASS J19390644+4009134,YES,2016-05-10
5272878,291.149510,0.000000,40.420521,0.000000,19h24m35.88s,+40d25m13.9s,K00826.01,Kepler-694 b,Kepler-694 b,2MASS J19243588+4025138,YES,2016-05-10
5651104,299.316100,0.000000,40.822380,0.000000,19h57m15.86s,+40d49m20.6s,K00840.01,Kepler-695 b,Kepler-695 b,2MASS J19571586+4049205,YES,2016-05-10
5881688,293.496610,0.000000,41.137589,0.000000,19h33m59.19s,+41d08m15.3s,K00843.01,Kepler-696 b,Kepler-696 b,2MASS J19335918+4108153,YES,2016-05-10
6022556,283.864410,0.000000,41.346458,0.000000,18h55m27.46s,+41d20m47.2s,K00844.01,Kepler-697 b,Kepler-697 b,2MASS J18552745+4120472,YES,2016-05-10
6191521,287.154300,0.000000,41.565788,0.000000,19h08m37.03s,+41d33m56.8s,K00847.01,Kepler-700 b,Kepler-700 b,2MASS J19083703+4133568,YES,2016-05-10
6291653,293.878110,0.000000,41.661770,0.000000,19h35m30.75s,+41d39m42.4s,K00850.01,Kepler-702 b,Kepler-702 b,2MASS J19353074+4139423,YES,2016-05-10
6522242,291.760410,0.000000,41.944069,0.000000,19h27m02.50s,+41d56m38.6s,K00855.01,Kepler-706 b,Kepler-706 b,2MASS J19270249+4156386,YES,2016-05-10
6784235,293.816470,0.000000,42.212502,0.000000,19h35m15.95s,+42d12m45.0s,K00863.01,Kepler-708 b,Kepler-708 b,2MASS J19351595+4212449,YES,2016-05-10
6948054,291.638980,0.000000,42.436321,0.000000,19h26m33.36s,+42d26m10.8s,K00869.04,Kepler-245 e,Kepler-245 e,2MASS J19263335+4226107,YES,2016-05-10
7303253,297.460020,0.000000,42.839920,0.000000,19h49m50.40s,+42d50m23.7s,K00878.01,Kepler-711 b,Kepler-711 b,2MASS J19495040+4250237,YES,2016-05-10
7585481,282.699520,0.000000,43.272739,0.000000,18h50m47.88s,+43d16m21.9s,K00890.01,Kepler-714 b,Kepler-714 b,2MASS J18504788+4316218,YES,2016-05-10
7663691,283.630770,0.000000,43.379398,0.000000,18h54m31.38s,+43d22m45.8s,K00891.01,Kepler-715 b,Kepler-715 b,2MASS J18543138+4322458,YES,2016-05-10
7685981,292.965550,0.000000,43.346390,0.000000,19h31m51.73s,+43d20m47.0s,K00893.01,Kepler-717 b,Kepler-717 b,2MASS J19315172+4320470,YES,2016-05-10
7849854,299.561890,0.000000,43.503559,0.000000,19h58m14.85s,+43d30m12.8s,K00897.01,Kepler-718 b,Kepler-718 b,2MASS J19581485+4330128,YES,2016-05-10
8414716,284.430510,0.000000,44.480530,0.000000,18h57m43.32s,+44d28m49.9s,K00910.01,Kepler-721 b,Kepler-721 b,2MASS J18574332+4428499,YES,2016-05-10
7955580,290.288450,0.000000,43.755322,0.000000,19h21m09.23s,+43d45m19.2s,K01711.01,Kepler-934 b,Kepler-934 b,2MASS J19210923+4345191,YES,2016-05-10
9896558,294.168820,0.000000,46.714611,0.000000,19h36m40.52s,+46d42m52.6s,K01718.01,Kepler-937 b,Kepler-937 b,2MASS J19364051+4642525,YES,2016-05-10
10019065,294.789150,0.000000,46.983990,0.000000,19h39m09.40s,+46d59m02.4s,K01721.01,Kepler-938 b,Kepler-938 b,2MASS J19390939+4659023,YES,2016-05-10
