pl_name,hostname,gaia_id,sy_snum,sy_pnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_facility,disc_telescope,disc_instrument,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,ttv_flag,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,st_nphot,st_nrvc,st_refname,system_type
Kepler-11 e,Kepler-11,Gaia DR2 2076960598545789824,1,6,0,Transit,2010,<a refstr=LISSAUER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.470...53L/abstract target=ref> Lissauer et al. 2011 </a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,31.99960000,0.00080000,-0.00120000,0,4.190,0.070,-0.090,0,0.374,0.006,-0.008,0,8.00000,1.50000,-2.10000,0,0.02500,0.00500,-0.00700,0,Mass,0.012000,0.006000,-0.006000,0,1,0.03643,0.00021,-0.00028,0,,,,,,5969.1,-105.9,-66.00,0,1.071,-0.021,-0.02,0,1.068,-0.06,-0.03,0,0.014,-0.13,-0.094,0,[Fe/H],4.40,-0.0,-0.02,0,19h48m27.62s,297.1150949,+41d54m32.79s,41.9091092,646.3460000,6.3750000,-6.3750000,1.5184100,0.0151448,-0.0151448,13.8170000,0.0920000,-0.0920000,12.1800000,0.0200000,-0.0200000,13.7062000,0.0002710,-0.0002710,13.709,,,0,0,B,Transit
Kepler-11 f,Kepler-11,Gaia DR2 2076960598545789824,1,6,0,Transit,2010,<a refstr=LISSAUER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.470...53L/abstract target=ref> Lissauer et al. 2011 </a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,46.68880000,0.00270000,-0.00320000,0,2.490,0.040,-0.070,0,0.222,0.004,-0.006,0,2.00000,0.80000,-0.90000,0,0.00600,0.00300,-0.00300,0,Mass,0.013000,0.011000,-0.009000,0,1,0.02169,0.00026,-0.00026,0,,,,,,5969.1,-105.9,-66.00,0,1.071,-0.021,-0.02,0,1.068,-0.06,-0.03,0,0.014,-0.13,-0.094,0,[Fe/H],4.40,-0.0,-0.02,0,19h48m27.62s,297.1150949,+41d54m32.79s,41.9091092,646.3460000,6.3750000,-6.3750000,1.5184100,0.0151448,-0.0151448,13.8170000,0.0920000,-0.0920000,12.1800000,0.0200000,-0.0200000,13.7062000,0.0002710,-0.0002710,13.709,,,0,0,B,Transit
Kepler-11 g,Kepler-11,Gaia DR2 2076960598545789824,1,6,0,Transit,2010,<a refstr=LISSAUER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Natur.470...53L/abstract target=ref> Lissauer et al. 2011 </a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,118.38070000,0.00100000,-0.00060000,0,3.330,0.060,-0.080,0,0.297,0.005,-0.007,0,25.00000,,,1,0.07900,,,1,Mass,0.150000,,,1,1,0.02899,0.00022,-0.00032,0,,,,,,5969.1,-105.9,-66.00,0,1.071,-0.021,-0.02,0,1.068,-0.06,-0.03,0,0.014,-0.13,-0.094,0,[Fe/H],4.40,-0.0,-0.02,0,19h48m27.62s,297.1150949,+41d54m32.79s,41.9091092,646.3460000,6.3750000,-6.3750000,1.5184100,0.0151448,-0.0151448,13.8170000,0.0920000,-0.0920000,12.1800000,0.0200000,-0.0200000,13.7062000,0.0002710,-0.0002710,13.709,,,0,0,B,Transit
Kepler-110 b,Kepler-110,Gaia DR2 2128925579652377472,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,12.69111200,0.00003600,-0.00003600,0,1.830,0.360,-0.360,0,0.163,0.032,-0.032,0,4.01000,,,0,0.01260,,,0,M-R relationship,0.000000,,,0,1,0.01471,0.00028,-0.00019,0,,,,,,6211.4,-116.3,-153.00,0,1.216,-0.027,-0.23,0,1.121,-0.07,-0.06,0,-0.1,-0.16,-0.021,0,[Fe/H],4.31,-0.0,-0.15,0,19h31m43.00s,292.9291693,+48d36m10.19s,48.6028303,586.5310000,8.2150000,-7.9950000,1.6763800,0.0233787,-0.0233787,13.0030000,0.1030000,-0.1030000,11.6230000,0.0190000,-0.0190000,12.9020000,0.0003270,-0.0003270,12.935,,,0,0,B,Transit
Kepler-110 c,Kepler-110,Gaia DR2 2128925579652377472,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,31.71977500,0.00010400,-0.00010400,0,2.210,0.440,-0.440,0,0.197,0.039,-0.039,0,5.52000,,,0,0.01740,,,0,M-R relationship,0.000000,,,0,1,0.01758,0.00036,-0.00020,0,,,,,,6211.4,-116.3,-153.00,0,1.216,-0.027,-0.23,0,1.121,-0.07,-0.06,0,-0.1,-0.16,-0.021,0,[Fe/H],4.31,-0.0,-0.15,0,19h31m43.00s,292.9291693,+48d36m10.19s,48.6028303,586.5310000,8.2150000,-7.9950000,1.6763800,0.0233787,-0.0233787,13.0030000,0.1030000,-0.1030000,11.6230000,0.0190000,-0.0190000,12.9020000,0.0003270,-0.0003270,12.935,,,0,0,B,Transit
Kepler-1100 b,Kepler-1100,Gaia DR2 2126163675162475136,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,6.42200058,0.00002182,-0.00002182,0,1.28,0.05,-0.290,0,0.114,0.004,-0.026,0,3.71000,,,0,0.01170,,,0,M-R relationship,0.000000,,,0,0,0.01189,0.00035,-0.00045,0,,,,,,6056.3,-102.3,-164.45,0,1.003,-0.022,-0.22,0,1.032,-0.05,-0.11,0,-0.152,-0.12,-0.144,0,[Fe/H],4.44,-0.0,-0.26,0,19h27m29.12s,291.8713535,+44d05m14.61s,44.0873907,693.6180000,8.0345000,-8.0345000,1.4129700,0.0165732,-0.0165732,13.9520000,0.0800000,-0.0800000,12.4560000,0.0280000,-0.0280000,13.8225000,0.0002240,-0.0002240,13.862,,,0,0,B,Transit
Kepler-1101 b,Kepler-1101,Gaia DR2 2080048680026646912,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,81.31510590,0.00056930,-0.00056930,0,2.03,0.09,-0.210,0,0.181,0.008,-0.019,0,6.66000,,,0,0.02100,,,0,M-R relationship,0.000000,,,0,0,0.02534,0.00099,-0.00073,0,,,,,,5321.0,-88.6,-168.73,0,0.777,-0.019,-0.07,0,0.799,-0.04,-0.06,0,-0.26,-0.12,-0.178,0,[Fe/H],4.55,-0.0,-0.12,0,19h38m16.65s,294.5693544,+45d40m16.18s,45.6711623,742.4730000,13.4840000,-13.4840000,1.3184600,0.0242666,-0.0242666,15.1560000,0.1260000,-0.1260000,13.3140000,0.0350000,-0.0350000,15.0958000,0.0003520,-0.0003520,15.111,,,0,0,B,Transit
Kepler-1102 b,Kepler-1102,Gaia DR2 2119646801021958272,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,51.32856230,0.00033260,-0.00033260,0,3.26,0.17,-0.230,0,0.291,0.015,-0.021,0,7.56000,,,0,0.02380,,,0,M-R relationship,0.000000,,,0,0,0.02562,0.00359,-0.00084,0,,,,,,5755.4,-107.7,-71.34,0,1.195,-0.042,-0.07,0,0.994,-0.07,-0.07,0,0.027,-0.16,-0.204,0,[Fe/H],4.27,-0.0,-0.12,0,18h45m17.42s,281.3225917,+48d03m59.38s,48.0664955,1246.0500000,30.8200000,-29.4000000,0.7737350,0.0192427,-0.0192427,14.9280000,0.1260000,-0.1260000,13.3810000,0.0420000,-0.0420000,14.9224000,0.0003430,-0.0003430,14.955,,,0,0,B,Transit
Kepler-1103 b,Kepler-1103,Gaia DR2 2132808608042844160,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,19.79191978,0.00009543,-0.00009543,0,4.17,0.89,-0.270,0,0.372,0.079,-0.024,0,5.77000,,,0,0.01820,,,0,M-R relationship,0.000000,,,0,0,0.01811,0.00064,-0.00043,0,,,,,,6019.3,-102.1,-106.64,0,1.683,-0.045,-0.13,0,1.227,-0.11,-0.08,0,0.025,-0.15,-0.183,0,[Fe/H],4.07,-0.0,-0.17,0,19h09m31.71s,287.3821348,+49d27m08.73s,49.4524247,1331.9200000,24.4400000,-23.5800000,0.7218800,0.0134309,-0.0134309,14.2940000,0.1260000,-0.1260000,12.7310000,0.0260000,-0.0260000,14.0732000,0.0002440,-0.0002440,14.090,,,0,0,B,Transit
Kepler-1104 b,Kepler-1104,Gaia DR2 2135002576119495936,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,5.03728015,0.00001378,-0.00001378,0,1.63,0.36,-0.100,0,0.145,0.032,-0.009,0,2.04000,,,0,0.00642,,,0,M-R relationship,0.000000,,,0,0,0.00819,0.00029,-0.00019,0,,,,,,6371.8,-116.9,-84.06,0,1.452,-0.039,-0.10,0,1.338,-0.05,-0.05,0,0.219,-0.14,-0.099,0,[Fe/H],4.23,-0.0,-0.07,0,19h37m52.44s,294.4685197,+49d19m51.52s,49.3309789,530.6580000,12.8370000,-12.2550000,1.8569700,0.0441865,-0.0441865,12.1250000,0.0460000,-0.0460000,10.9710000,0.0160000,-0.0160000,12.0831000,0.0002070,-0.0002070,12.189,,,0,0,B,Transit
Kepler-1105 b,Kepler-1105,Gaia DR2 2116733198288204288,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,4.42157218,0.00000977,-0.00000977,0,2.05,0.38,-0.250,0,0.183,0.034,-0.022,0,4.70000,,,0,0.01480,,,0,M-R relationship,0.000000,,,0,0,0.02680,0.00060,-0.00336,0,,,,,,4167.3,-78.5,-47.77,0,0.654,-0.024,-0.02,0,0.639,-0.01,-0.03,0,0.185,-0.12,-0.109,0,[Fe/H],4.60,-0.0,-0.01,0,18h44m26.82s,281.1117588,+42d27m17.89s,42.4549698,318.0040000,2.5170000,-2.4790000,3.1159300,0.0245149,-0.0245149,15.3150000,0.1370000,-0.1370000,12.3710000,0.0180000,-0.0180000,15.1422000,0.0004420,-0.0004420,15.180,,,0,0,B,Transit
Kepler-1106 b,Kepler-1106,Gaia DR2 2126198756455621376,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,1.25275217,0.00000215,-0.00000215,0,1.58,0.07,-0.230,0,0.141,0.006,-0.021,0,3.36000,,,0,0.01060,,,0,M-R relationship,0.000000,,,0,0,0.01337,0.00040,-0.00022,0,,,,,,5957.3,-107.8,-185.27,0,1.102,-0.031,-0.16,0,1.052,-0.07,-0.09,0,-0.006,-0.14,-0.171,0,[Fe/H],4.37,-0.0,-0.19,0,19h24m34.84s,291.1451576,+44d03m44.90s,44.0624715,1090.7000000,23.9100000,-22.9200000,0.8882210,0.0195283,-0.0195283,14.8630000,0.1830000,-0.1830000,13.2340000,0.0240000,-0.0240000,14.6276000,0.0002710,-0.0002710,14.690,,,0,0,B,Transit
Kepler-1107 b,Kepler-1107,Gaia DR2 2052965337812644352,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0.57103852,0.00000042,-0.00000042,0,1.47,0.25,-0.080,0,0.131,0.022,-0.007,0,2.36000,,,0,0.00742,,,0,M-R relationship,0.000000,,,0,0,0.01458,0.00039,-0.00029,0,,,,,,4973.9,-73.6,-126.81,0,0.792,-0.014,-0.04,0,0.832,-0.04,-0.05,0,0.124,-0.12,-0.162,0,[Fe/H],4.56,-0.0,-0.07,0,19h24m11.98s,291.0499340,+39d08m30.03s,39.1416740,428.7980000,4.2320000,-4.2320000,2.3034700,0.0228421,-0.0228421,14.3150000,0.0570000,-0.0570000,12.1520000,0.0220000,-0.0220000,14.1282000,0.0008470,-0.0008470,14.098,,,0,0,B,Transit
Kepler-1108 b,Kepler-1108,Gaia DR2 2080390353264322944,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,4.51005748,0.00001330,-0.00001330,0,1.43,0.06,-0.110,0,0.128,0.005,-0.010,0,2.73000,,,0,0.00859,,,0,M-R relationship,0.000000,,,0,0,0.01582,0.00066,-0.00043,0,,,,,,5396.9,-91.9,-105.10,0,0.852,-0.021,-0.06,0,0.896,-0.04,-0.06,0,0.008,-0.12,-0.182,0,[Fe/H],4.52,-0.0,-0.08,0,19h44m10.15s,296.0422962,+45d59m06.50s,45.9851400,767.7010000,14.0120000,-13.5270000,1.2741800,0.0231784,-0.0231784,15.1320000,0.1950000,-0.1950000,13.1720000,0.0300000,-0.0300000,14.9192000,0.0004460,-0.0004460,14.979,,,0,0,B,Transit
Kepler-1109 b,Kepler-1109,Gaia DR2 2052983514114840192,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,37.64673840,0.00021200,-0.00021200,0,1.84,0.07,-0.230,0,0.164,0.006,-0.021,0,5.43000,,,0,0.01710,,,0,M-R relationship,0.000000,,,0,0,0.01912,0.00052,-0.00063,0,,,,,,5825.7,-97.6,-163.52,0,0.911,-0.02,-0.11,0,0.965,-0.04,-0.07,0,-0.14,-0.11,-0.147,0,[Fe/H],4.50,-0.0,-0.15,0,19h26m35.10s,291.6462654,+39d23m47.80s,39.3966122,685.0870000,10.1045000,-10.1045000,1.4311300,0.0213619,-0.0213619,14.4050000,0.1260000,-0.1260000,12.7070000,0.0280000,-0.0280000,14.2665000,0.0002400,-0.0002400,14.288,,,0,0,B,Transit
Kepler-111 b,Kepler-111,Gaia DR2 2126569051355142656,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,3.34181500,0.00000600,-0.00000600,0,1.580,0.200,-0.200,0,0.141,0.018,-0.018,0,3.12000,,,0,0.00982,,,0,M-R relationship,0.000000,,,0,1,0.01179,0.00026,-0.00026,0,,,,,,5954.8,-93.5,-74.00,0,1.112,-0.021,-0.14,0,1.128,-0.06,-0.03,0,0.164,-0.13,-0.070,0,[Fe/H],4.39,-0.0,-0.10,0,19h26m36.76s,291.6531630,+44d41m17.74s,44.6882613,657.2230000,6.0140000,-5.9080000,1.4927200,0.0136964,-0.0136964,13.5430000,0.0690000,-0.0690000,12.1100000,0.0230000,-0.0230000,13.4192000,0.0002350,-0.0002350,13.492,,,0,0,B,Transit
Kepler-111 c,Kepler-111,Gaia DR2 2126569051355142656,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,224.78460800,0.00041100,-0.00041100,0,7.300,0.910,-0.910,0,0.651,0.081,-0.081,0,42.00000,,,0,0.13200,,,0,M-R relationship,0.000000,,,0,1,0.06010,0.00021,-0.00064,0,,,,,,5954.8,-93.5,-74.00,0,1.112,-0.021,-0.14,0,1.128,-0.06,-0.03,0,0.164,-0.13,-0.070,0,[Fe/H],4.39,-0.0,-0.10,0,19h26m36.76s,291.6531630,+44d41m17.74s,44.6882613,657.2230000,6.0140000,-5.9080000,1.4927200,0.0136964,-0.0136964,13.5430000,0.0690000,-0.0690000,12.1100000,0.0230000,-0.0230000,13.4192000,0.0002350,-0.0002350,13.492,,,0,0,B,Transit
Kepler-1110 b,Kepler-1110,Gaia DR2 2052691044021500032,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,9.69312032,0.00003024,-0.00003024,0,2.42,0.12,-0.260,0,0.216,0.011,-0.023,0,7.56000,,,0,0.02380,,,0,M-R relationship,0.000000,,,0,0,0.03470,0.00456,-0.00244,0,,,,,,4727.0,-80.2,-77.50,0,0.706,-0.02,-0.05,0,0.715,-0.03,-0.05,0,-0.092,-0.10,-0.188,0,[Fe/H],4.59,-0.0,-0.03,0,19h27m13.94s,291.8080645,+38d37m21.58s,38.6226615,726.8280000,17.0490000,-17.0490000,1.3479500,0.0320069,-0.0320069,16.2740000,0.0920000,-0.0920000,13.6040000,0.0440000,-0.0440000,15.8872000,0.0005080,-0.0005080,15.914,,,0,0,B,Transit
Kepler-1111 b,Kepler-1111,Gaia DR2 2080016106994504704,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,8.79617863,0.00002970,-0.00002970,0,1.47,0.05,-0.260,0,0.131,0.004,-0.023,0,4.66000,,,0,0.01470,,,0,M-R relationship,0.000000,,,0,0,0.01639,0.00056,-0.00036,0,,,,,,5877.6,-94.6,-199.70,0,0.868,-0.021,-0.15,0,0.922,-0.03,-0.09,0,-0.309,-0.11,-0.170,0,[Fe/H],4.52,-0.0,-0.17,0,19h41m51.22s,295.4634045,+45d48m45.97s,45.8127697,841.5360000,15.7590000,-15.7590000,1.1598600,0.0220769,-0.0220769,14.8800000,0.1140000,-0.1140000,13.2440000,0.0330000,-0.0330000,14.7155000,0.0002930,-0.0002930,15.159,,,0,0,B,Transit
Kepler-1112 b,Kepler-1112,Gaia DR2 2086586273085111808,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,14.36267939,0.00005701,-0.00005701,0,2.85,0.15,-0.520,0,0.254,0.013,-0.046,0,9.38000,,,0,0.02950,,,0,M-R relationship,0.000000,,,0,0,0.01811,0.00053,-0.00042,0,,,,,,6265.7,-133.1,-147.28,0,1.503,-0.07,-0.26,0,1.294,-0.06,-0.13,0,0.114,-0.15,-0.153,0,[Fe/H],4.18,-0.0,-0.24,0,19h47m52.51s,296.9687937,+47d45m05.33s,47.7514799,1671.2800000,66.1450000,-66.1450000,0.5700060,0.0234799,-0.0234799,14.7400000,0.4350000,-0.4350000,13.3970000,0.0350000,-0.0350000,14.5611000,0.0003620,-0.0003620,14.612,,,0,0,B,Transit
Kepler-1113 b,Kepler-1113,Gaia DR2 2101006883479557504,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,42.30049540,0.00020920,-0.00020920,0,2.55,0.13,-0.360,0,0.227,0.012,-0.032,0,8.30000,,,0,0.02610,,,0,M-R relationship,0.000000,,,0,0,0.02177,0.00086,-0.00054,0,,,,,,5750.5,-111.3,-109.50,0,1.131,-0.039,-0.14,0,1.042,-0.07,-0.07,0,0.157,-0.14,-0.157,0,[Fe/H],4.34,-0.0,-0.25,0,19h17m37.61s,289.4066969,+39d20m19.73s,39.3388130,1073.8800000,26.9600000,-26.9600000,0.9027560,0.0231892,-0.0231892,14.9430000,0.1830000,-0.1830000,13.1910000,0.0410000,-0.0410000,14.7828000,0.0003570,-0.0003570,14.766,,,0,0,B,Transit
Kepler-1114 b,Kepler-1114,Gaia DR2 2085258750237006208,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,14.97435694,0.00005221,-0.00005221,0,1.32,0.05,-0.070,0,0.118,0.004,-0.006,0,2.39000,,,0,0.00752,,,0,M-R relationship,0.000000,,,0,0,0.01495,0.00059,-0.00050,0,,,,,,5233.5,-86.4,-77.65,0,0.824,-0.016,-0.03,0,0.808,-0.04,-0.04,0,-0.117,-0.12,-0.119,0,[Fe/H],4.51,-0.0,-0.04,0,19h56m56.89s,299.2370531,+45d50m05.20s,45.8347781,418.4170000,2.8555000,-2.8555000,2.3611500,0.0161899,-0.0161899,13.9350000,0.1370000,-0.1370000,11.9440000,0.0190000,-0.0190000,13.7579000,0.0002460,-0.0002460,13.747,,,0,0,B,Transit
Kepler-1115 b,Kepler-1115,Gaia DR2 2076483616656410496,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,23.55407250,0.00013560,-0.00013560,0,1.82,0.10,-0.200,0,0.162,0.009,-0.018,0,3.53000,,,0,0.01110,,,0,M-R relationship,0.000000,,,0,0,0.00869,0.00027,-0.00018,0,,,,,,9246.9,-284.3,-217.88,0,1.787,-0.059,-0.20,0,2.03,-0.1,-0.10,0,-0.075,-0.15,-0.121,0,[Fe/H],4.23,-0.0,-0.11,0,19h39m58.03s,294.9917723,+40d08m39.83s,40.1443964,983.2450000,26.1450000,-24.8520000,0.9890420,0.0261559,-0.0261559,11.9830000,0.0340000,-0.0340000,11.5120000,0.0210000,-0.0210000,11.8822000,0.0002420,-0.0002420,11.980,,,0,0,B,Transit
Kepler-1116 b,Kepler-1116,Gaia DR2 2126166733179219072,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,41.69778270,0.00020040,-0.00020040,0,2.46,0.10,-0.220,0,0.219,0.009,-0.020,0,6.99000,,,0,0.02200,,,0,M-R relationship,0.000000,,,0,0,0.02491,0.00085,-0.00066,0,,,,,,5544.3,-106.2,-133.14,0,0.949,-0.033,-0.08,0,0.917,-0.06,-0.06,0,0.005,-0.15,-0.178,0,[Fe/H],4.44,-0.0,-0.16,0,19h27m44.08s,291.9336573,+44d06m55.80s,44.1154992,1008.5700000,26.6300000,-25.3090000,0.9631770,0.0253236,-0.0253236,15.4240000,0.0800000,-0.0800000,13.4820000,0.0470000,-0.0470000,15.2352000,0.0003770,-0.0003770,15.265,,,0,0,B,Transit
Kepler-1117 b,Kepler-1117,Gaia DR2 2129755573491351040,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,4.79028459,0.00001860,-0.00001860,0,1.05,0.07,-0.080,0,0.094,0.006,-0.007,0,1.41000,,,0,0.00444,,,0,M-R relationship,0.000000,,,0,0,0.01115,0.00051,-0.00029,0,,,,,,5353.5,-86.6,-101.57,0,0.874,-0.018,-0.06,0,0.926,-0.04,-0.05,0,0.136,-0.11,-0.152,0,[Fe/H],4.52,-0.0,-0.12,0,19h28m20.35s,292.0847866,+49d14m14.71s,49.2374206,568.4870000,5.9785000,-5.9785000,1.7303100,0.0183580,-0.0183580,14.1500000,0.2400000,-0.2400000,12.4630000,0.0260000,-0.0260000,14.1237000,0.0002820,-0.0002820,14.102,,,0,0,B,Transit
Kepler-1118 b,Kepler-1118,Gaia DR2 2076102635879020928,1,1,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,38.67150750,0.00022980,-0.00022980,0,2.740,0.600,-0.430,0,0.244,0.054,-0.038,0,7.95000,,,0,0.02500,,,0,M-R relationship,0.000000,,,0,0,0.02563,0.00331,-0.00272,0,,,,,,5491.1,-120.4,-268.88,0,1.036,-0.029,-0.11,0,0.9,-0.06,-0.08,0,0.037,-0.14,-0.168,0,[Fe/H],4.35,-0.0,-0.12,0,19h59m51.76s,299.9656619,+44d09m39.17s,44.1608805,888.3250000,21.6190000,-20.6320000,1.0976600,0.0265503,-0.0265503,15.2380000,0.1370000,-0.1370000,13.0400000,0.0310000,-0.0310000,14.9560000,0.0003790,-0.0003790,14.940,,,0,0,B,Transit
